date,train_window_days,top,diversity_prefix,max_per_bucket,alpha,train_bucket,target_buckets,use_pairs,use_posdigit,w_posdigit,posdigit_positions,posdigit_alpha,w_digits,w_pairs,train_n_obs,hits_count,any_hit,hits,picks
2025-02-12,365,200,2,2,0.5,top3,top3,True,False,0.0,0,1.0,1.0,1.0,63,0,0,,"4269,4292,3869,0369,4869,4069,2269,3169,3892,2069,3269,0392,4892,3569,1169,1869,4169,4092,2292,3192,2769,4369,4469,4769,2092,3292,3369,3769,3592,1192,1892,1669,4192,0869,2792,4392,4492,4792,0069,0769,1769,6169,3669,3392,3792,1569,1692,8269,0892,0669,0092,0792,1792,6192,3692,9269,2469,8169,1592,8292,6369,8769,0269,1269,0692,4569,8569,3069,5269,7269,9292,2492,8192,4669,6669,0169,2169,2869,9569,6392,8792,0292,1292,1069,1369,2369,4592,8592,5292,7292,3092,5069,0569,2569,3469,6269,4692,6692,7569,0192,2192,2892,9469,2669,9592,1092,1392,2392,0469,1469,6869,8869,5092,0592,2592,3492,6292,6069,6769,8069,8369,7592,9492,2692,9169,9869,6569,9069,9369,9769,0492,1492,6892,8892,8669,6092,6792,8092,8392,5169,5869,7169,7869,6469,8469,9192,9892,6592,9669,5369,5769,7069,7369,7769,9092,9392,9792,8692,5569,5192,5892,7192,7892,5669,7669,6492,8492,9692,5392,5792,7092,7392,7792,5469,7469,5592,5692,7692,5492,7492,4969,3969,4992,0969,1969,2969,3992,0992,1992,2992,6969,8969,9969,6992,8992,5969,7969,9992,5992,7992"
2025-02-15,365,200,2,2,0.5,top3,top3,True,False,0.0,0,1.0,1.0,1.0,66,0,0,,"4269,4292,3869,2269,4869,0369,3169,3269,4069,3892,2069,3569,3669,1169,1869,1269,0392,2292,4892,3192,4169,3292,4092,2769,1669,4369,4469,4769,2092,3369,3769,3592,3692,1192,1892,1292,6169,4192,6269,0869,1769,2792,1692,4392,4492,4792,0069,0769,3392,3792,1569,8269,0669,6192,6292,0892,1792,9269,0092,0792,1592,6369,8292,0269,2469,8169,0692,6669,5269,7269,8769,9292,3069,4569,4669,8569,6392,0292,2492,8192,0169,2169,2869,6692,1069,1369,9569,5292,7292,8792,2369,3092,4592,4692,8592,3469,5069,0569,2569,2669,7569,0192,2192,2892,1092,1392,9469,6869,9592,1469,2392,6069,6769,0469,8869,5092,3492,0592,2592,2692,6569,8069,8369,7592,9492,6892,9169,9869,8669,1492,6092,6792,9069,9369,9769,0492,8892,6469,6592,9669,8092,8392,5169,5869,7169,7869,8469,9192,9892,8692,5369,5769,7069,7369,7769,9092,9392,9792,6492,5569,5669,7669,9692,5192,5892,7192,7892,8492,5392,5792,7092,7392,7792,5469,7469,5592,5692,7692,5492,7492,4969,3969,1969,4992,0969,2969,3992,1992,0992,2992,6969,8969,6992,9969,8992,5969,7969,9992,5992,7992"
2025-02-16,365,200,2,2,0.5,top3,top3,True,False,0.0,0,1.0,1.0,1.0,69,0,0,,"4269,4292,4869,3869,4892,0369,3892,2269,0869,3269,4069,3169,0392,1869,0269,2292,2069,1269,0892,3569,3669,1169,3292,4092,3192,4169,1892,0292,2092,4369,4469,4769,2769,1669,1292,3592,3692,1192,3369,3769,4192,4392,4492,4792,6269,0069,0769,2792,6169,1692,1769,3392,3792,0669,8269,1569,6292,0092,0792,6192,1792,9269,0692,8292,1592,6369,2469,8169,9292,5269,7269,6669,8769,4569,4669,3069,6392,0169,2869,8569,2492,8192,5292,7292,6692,8792,2169,1069,1369,4592,4692,3092,0569,9569,0192,2892,8592,2369,6869,5069,3469,2569,2669,2192,1092,1392,0592,9592,7569,0469,8869,9469,2392,1469,6892,5092,3492,6069,6769,2592,2692,9869,7592,6569,0492,8892,9492,8069,8369,1492,6092,6792,9169,8669,9892,6592,5869,7869,9069,9369,9769,8092,8392,6469,9669,9192,8692,5169,7169,8469,5892,7892,9092,9392,9792,5369,5769,7069,7369,7769,6492,9692,5569,5669,7669,5192,7192,8492,5392,5792,7092,7392,7792,5592,5692,7692,5469,7469,5492,7492,4969,3969,4992,0969,1969,3992,2969,0992,1992,2992,6969,8969,6992,9969,8992,9992,5969,7969,5992,7992"
2025-02-19,365,200,2,2,0.5,top3,top3,True,False,0.0,0,1.0,1.0,1.0,72,0,0,,"4269,4292,4869,3869,4892,3892,0369,2269,0869,1869,2769,3269,4069,3169,0392,2292,2069,0892,0269,1892,2792,1269,3569,3669,1169,3292,4092,3192,4169,4769,2092,0292,4369,4469,3769,1669,1292,3592,3692,1192,3369,4192,4792,0769,1769,4392,4492,6269,8269,0069,3792,6169,1692,3392,8869,0669,0792,1569,1792,6292,8292,0092,6192,8892,5269,9269,0692,8169,8769,1592,5869,2469,6369,2869,5292,9292,7269,6669,8569,8192,8792,5892,2492,4569,4669,3069,6392,0169,2892,2169,7292,6692,8592,5069,1069,1369,2369,4592,4692,3092,6869,9569,0569,0192,2569,2669,2192,5092,3469,1092,1392,2392,6892,0592,9592,7569,9469,0469,6769,2592,2692,9869,1469,3492,6069,8069,8369,7592,6569,8669,0492,9492,6792,9892,1492,7869,6092,8092,8392,5169,5769,9169,9769,6592,8692,5369,9069,9369,6469,8469,7892,5569,5669,9669,5192,5792,9192,9792,7169,7769,5392,9092,9392,7069,7369,6492,8492,5592,5692,9692,7669,5469,7192,7792,7092,7392,7692,5492,7469,7492,4969,3969,4992,0969,1969,2969,3992,0992,1992,2992,6969,8969,6992,8992,5969,9969,5992,9992,7969,7992"
2025-02-22,365,200,2,2,0.5,top3,top3,True,False,0.0,0,1.0,1.0,1.0,75,0,0,,"4269,4292,4869,3869,4892,3892,0369,2269,0869,2769,4069,1869,3169,0392,2292,2069,3269,0892,2792,4092,1892,3192,2092,0269,1169,3292,1269,4169,4769,3569,3669,0292,1192,3769,8169,1292,4192,4792,3592,3692,4369,4469,8269,1669,0769,3792,8192,3369,8869,1769,4392,4492,8292,0069,6169,1692,0792,6269,3392,8892,1792,0092,6192,8769,0669,6292,9269,8069,1569,8792,0692,9292,8092,1592,5269,8569,5869,2469,9769,5292,6369,8592,2869,7269,5892,6669,3069,2492,9792,6392,0169,2892,4569,4669,2169,7292,5069,6692,3092,9569,0192,1069,4592,4692,2192,5092,9592,1369,2369,6869,0569,1092,2569,2669,9469,1392,2392,6892,0592,3469,8369,9869,6769,2592,2692,9492,7569,8669,0469,6069,3492,8392,9892,6792,1469,9169,7592,8692,0492,6092,9069,6569,1492,9192,8469,9369,5169,5769,9092,7869,6592,9669,8492,9392,5192,5792,5369,7892,6469,9692,7169,7769,5569,5669,5392,7069,6492,7192,7792,5592,5692,7369,7092,7669,5469,7392,7692,5492,7469,7492,4969,3969,4992,0969,3992,1969,2969,0992,1992,2992,8969,8992,6969,6992,9969,9992,5969,5992,7969,7992"
2025-02-23,365,200,2,2,0.5,top3,top3,True,False,0.0,0,1.0,1.0,1.0,78,0,0,,"4269,4292,4869,4892,3869,3892,4769,0369,2769,2269,0869,4792,0392,4069,1869,2792,2292,2069,3169,0892,4092,3269,1892,2092,3192,0269,1169,3292,4169,1269,3569,3669,4369,3769,0292,1192,4192,8169,4469,1292,3592,3692,0769,4392,8269,3792,3369,1669,5869,8869,1769,8192,4492,0792,8292,0069,2369,3392,6169,1692,5892,8892,1792,6269,8769,0092,2392,6192,0669,6292,5269,9269,8792,8069,1569,0692,5292,9292,8092,1592,8569,2469,2869,9769,6369,8592,2492,2892,9792,6392,5069,7269,6669,3069,4569,4669,0169,2169,5092,7292,6692,3092,9569,4592,4692,0192,2192,1069,1369,6869,9592,0569,2569,2669,1092,1392,8369,6892,9469,9869,6769,0592,2592,2692,3469,8392,9492,9892,7569,8669,6792,0469,5769,6069,3492,1469,5169,9169,7592,8692,0492,5792,6092,5369,9069,9369,6569,1492,5192,9192,7869,8469,5392,9092,9392,6592,5569,5669,9669,7892,8492,7769,6469,5592,5692,9692,7169,7792,7069,7369,6492,5469,7192,7092,7392,5492,7669,7692,7469,7492,4969,4992,3969,0969,2969,3992,1969,0992,2992,1992,8969,8992,6969,6992,5969,9969,5992,9992,7969,7992"
2025-02-26,365,200,2,2,0.5,top3,top3,True,False,0.0,0,1.0,1.0,1.0,81,0,0,,"4269,4292,4869,3869,4892,3169,3892,0369,4769,2769,2269,3192,0869,4069,0392,4792,1869,2069,2792,3269,2292,0892,4092,4169,3569,1169,1892,2092,4369,0269,3292,3669,3769,1269,4192,8169,3592,3369,1192,4469,4569,5869,4392,0292,3692,0769,8269,3792,1292,1669,8869,8192,1769,2369,3392,6169,4592,4492,5892,0069,0792,8292,5269,6269,1692,8769,8892,1792,2392,6192,1569,0092,0669,9269,8069,5292,6292,8792,8569,1592,0692,5369,6369,9292,8092,2469,2869,9769,5069,8592,5392,6392,3069,0169,2169,7269,2492,2892,9792,5092,4669,6669,9569,1369,3092,0192,2192,7292,4692,6692,1069,0569,2569,9592,6869,8369,1392,2669,1092,3469,9469,9869,0592,2592,5169,5769,6769,6892,7569,8392,2692,8669,0469,9169,6069,3492,9492,9892,5192,5792,6792,7592,1469,9369,5569,6569,9069,8692,0492,9192,6092,5669,7869,8469,1492,9392,5592,6592,9092,9669,5692,7169,7769,7892,8492,5469,6469,7369,9692,7069,7192,7792,5492,6492,7392,7092,7669,7692,7469,7492,4969,3969,4992,0969,2969,3992,1969,0992,2992,8969,1992,8992,5969,6969,9969,5992,6992,9992,7969,7992"
2025-03-01,365,200,2,2,0.5,top3,top3,True,False,0.0,0,1.0,1.0,1.0,84,0,0,,"4269,4292,4869,4892,3869,3892,3169,0369,4769,2769,3192,0392,0269,2269,4792,2792,0292,2292,0869,0892,4069,2069,4092,1869,2092,3269,1892,3292,4169,3569,1169,8769,4192,4369,3592,3769,1192,4469,8792,8169,1269,3669,4392,3792,4492,8192,1292,3692,0769,8269,3369,4569,5869,0792,8292,3392,8869,5892,4592,1769,2369,8892,2469,1669,1792,2392,0069,2492,6169,1692,0092,6192,5269,6269,5292,6292,0669,8069,1569,9269,0692,8092,1592,9292,8569,8592,5369,6369,2869,9769,5392,6392,2892,9792,5069,5092,0169,2169,7269,3069,0192,2192,4669,6669,7292,3092,9569,4692,6692,9592,1369,0569,2569,1392,1069,8369,0592,2592,2669,1092,8392,3469,6869,9469,2692,3492,6892,9492,0469,5769,6769,9869,0492,5792,6792,5169,7569,9892,8669,5192,1469,7592,8692,1492,9169,6069,8469,9192,6092,8492,9369,5569,6569,9392,9069,5592,6592,5669,9092,7869,5692,7892,5469,6469,9669,7769,5492,6492,9692,7792,7169,7192,7369,7392,7069,7092,7669,7692,7469,7492,4969,4992,3969,3992,0969,2969,0992,2992,1969,1992,8969,8992,5969,6969,5992,6992,9969,9992,7969,7992"
2025-03-02,365,200,2,2,0.5,top3,top3,True,False,0.0,0,1.0,1.0,1.0,87,0,0,,"4269,4292,4869,4892,3869,3892,2769,2792,3169,3192,0369,0392,2269,2292,4769,4792,0269,0292,0869,0892,2069,2092,4069,4092,1869,1892,3269,3292,4169,4192,3569,3592,1169,1192,8769,8792,4369,4392,3769,3792,4469,4492,8169,8192,1269,1292,3669,3692,5869,5892,0769,0792,8269,8292,3369,3392,4569,4592,8869,8892,2369,2392,2469,2492,0069,0092,1769,1792,1669,1692,6169,6192,5269,5292,6269,6292,9269,9292,8069,8092,0669,0692,1569,1592,8569,8592,9769,9792,2869,2892,7269,7292,5069,5092,5369,5392,6369,6392,9069,9092,7869,7892,2169,2192,3069,3092,9569,9592,0169,0192,4669,4692,6669,6692,2569,2592,9469,9492,1069,1092,1369,1392,0569,0592,2669,2692,8369,8392,6869,6892,9869,9892,7569,7592,3469,3492,0469,0492,5769,5792,6769,6792,5169,5192,9169,9192,2992,2969,8669,8692,1469,1492,6069,6092,9369,9392,8469,8492,5569,5592,6569,6592,7769,7792,7169,7192,5669,5692,9669,9692,7069,7092,7369,7392,5469,5492,6469,6492,4969,4992,7669,7692,3969,3992,7469,7492,0969,0992,1969,1992,8969,8992,5969,5992,6969,6992,9969,9992,7969,7992"
2025-03-05,365,200,2,2,0.5,top3,top3,True,False,0.0,0,1.0,1.0,1.0,90,0,0,,"4269,4255,4869,4892,3869,3855,2769,4769,2755,0369,3169,4755,0392,3192,3769,0269,2269,2069,0869,3755,0255,2255,4069,2055,0855,4055,1869,3269,0069,1855,3255,0055,8769,3569,8755,4169,0769,3555,1169,4155,3669,4369,0755,1155,4469,8169,1269,9769,3692,4355,4455,3369,8155,1255,9792,5869,8269,1769,3355,4569,8869,5855,8255,2369,1755,2469,4555,8855,2355,2492,1669,9269,6169,1655,9255,8069,6155,5269,6269,8055,0669,5255,6255,0655,1569,9069,1555,8569,9055,2869,8555,5069,2855,7269,5055,5369,6369,3069,7869,7255,9569,5355,6355,3092,7855,9555,0169,2169,0155,2155,4669,6669,9469,1069,4655,6655,9455,9869,0569,2569,1055,1369,9892,0555,2555,1355,2669,8369,3469,6869,7569,2655,8392,5769,6769,3455,6855,7555,0469,5755,6755,9169,0492,9155,9369,5169,6069,9355,2969,8669,5155,6055,1469,2955,8655,1492,7769,8469,7755,8455,9669,5569,6569,9655,5555,6555,7069,7169,5669,7055,7155,7369,5655,7392,5469,6469,5492,6492,4969,4955,7669,3969,7655,3955,7469,0969,7455,0955,1969,1955,8969,8955,9969,9955,5969,6969,5955,6955,7969,7955"
2025-03-08,365,200,2,2,0.5,top3,top3,True,False,0.0,0,1.0,1.0,1.0,93,0,0,,"4292,4269,4892,4869,3892,3869,2792,0392,2769,4792,0369,4769,3192,2292,2092,3169,3792,0292,0892,2269,2069,4092,4392,3769,0269,0869,4069,4369,1892,1869,3292,0092,3269,3592,0069,8792,3569,4192,8769,4169,0792,9792,1192,4492,3692,0769,9769,1169,3392,4592,8192,4469,1292,3669,5892,2392,3369,4569,8169,1269,8292,8892,5869,2369,1792,2492,8269,8869,1769,9292,9892,2592,2469,9269,9869,2569,1692,6192,1669,8092,6169,5292,6292,8069,0692,1592,5269,6269,9092,0669,1569,9069,8592,2892,8569,2869,9592,9569,5092,5392,6392,7292,7892,5069,5369,6369,3092,7269,7869,2192,3069,0192,2169,9492,0169,9469,4692,6692,0592,4669,1092,1392,6669,0569,1069,1369,7592,8392,2692,6892,7569,8369,2669,3492,6869,9192,9392,5792,6792,3469,9169,9369,0492,5769,6769,0469,2992,5192,6092,2969,8692,5169,6069,1492,8669,9692,1469,7792,5592,6592,8492,9669,7769,5569,6569,8469,7092,7192,7392,5692,7069,7169,7369,5669,5492,6492,5469,6469,4992,4969,7692,3992,7669,3969,7492,0992,7469,0969,1992,1969,8992,8969,9992,9969,5992,6992,5969,6969,7992,7969"
2025-03-09,365,200,2,2,0.5,top3,top3,True,False,0.0,0,1.0,1.0,1.0,96,0,0,,"4292,4295,4892,4895,3892,3895,0292,0295,2792,2795,0392,0395,2292,2295,4792,4795,2092,2095,0892,0895,3192,3195,4092,4095,3792,3795,4392,4395,1892,1895,0092,0095,2892,2895,3292,3295,3592,3595,8792,8795,4192,4195,0792,0795,9792,9795,1192,1195,4492,4495,3692,3695,1292,1295,2392,2395,3392,3395,5892,5895,4592,4595,8192,8195,8292,8295,8892,8895,2492,2495,1792,1795,9292,9295,9892,9895,2592,2595,6192,6195,6292,6295,1692,1695,8092,8095,5292,5295,0692,0695,9092,9095,1592,1595,6092,6095,8592,8595,6392,6395,9592,9595,5092,5095,5392,5395,7292,7295,7892,7895,3092,3095,2192,2195,0192,0195,6692,6695,9492,9495,0592,0595,4692,4695,1092,1095,6892,6895,1392,1395,2692,2695,7592,7595,8392,8395,6792,6795,3492,3495,9192,9195,9392,9395,0492,0495,5792,5795,2992,2995,5192,5195,6592,6595,8692,8695,1492,1495,9692,9695,7792,7795,5592,5595,8492,8495,7092,7095,7192,7195,7392,7395,5692,5695,6492,6495,5492,5495,4992,4995,7692,7695,3992,3995,0992,0995,7492,7495,1992,1995,8992,8995,9992,9995,6992,6995,5992,5995,7992,7995"
2025-03-12,365,200,2,2,0.5,top3,top3,True,False,0.0,0,1.0,1.0,1.0,99,0,0,,"4295,4292,4895,2095,4892,2092,3895,0295,3892,2795,0292,2792,2295,0395,2292,0392,4095,4795,0895,4092,4792,3195,0892,3192,3795,4395,0095,3792,1895,4392,0092,1892,2895,3295,2892,3292,3595,8795,3592,4195,1195,0795,3695,5895,8792,1295,1192,4192,0792,9795,3692,5892,2395,1292,4495,9792,3395,2392,4595,8195,4492,2495,1095,1795,3392,8295,8895,4592,8192,2595,2492,1092,1695,1792,8292,8892,9295,9895,2592,1692,8095,9292,9892,6195,5295,6295,8092,6192,0695,9095,5292,6292,0692,9092,1595,5095,6095,1592,5092,6092,8595,5395,6395,8592,3095,9595,5392,6392,3092,9592,7295,7895,2195,7292,7892,2192,5695,6695,0195,5692,6692,0192,4695,9495,4692,2695,0595,9492,1395,2692,6895,0592,1392,6892,8395,7595,5795,6795,7592,8392,5792,6792,3495,9195,9395,0495,3492,9192,9392,2995,0492,5195,2992,8695,5192,8692,1495,9695,5595,6595,1492,9692,5592,6592,7095,7795,8495,7092,7792,8492,7195,7395,5495,6495,7192,7392,5492,6492,4995,7695,4992,7692,3995,0995,3992,7495,0992,7492,1995,1992,8995,8992,9995,9992,5995,6995,5992,6992,7995,7992"
2025-03-15,365,200,2,2,0.5,top3,top3,True,False,0.0,0,1.0,1.0,1.0,102,0,0,,"4295,2095,4292,2092,4895,4795,4892,2795,3895,0295,4792,2295,2792,3892,0292,4095,0395,2292,4092,0895,0392,3195,3795,0095,4395,0892,3192,3792,1895,0092,4392,2895,3295,1892,2892,3292,5295,5895,3595,8795,0795,4195,5292,1195,1295,3695,9795,5892,3592,8792,2395,4495,0792,4192,1192,1292,4595,3692,9792,1095,1795,3395,2495,2392,8195,8295,4492,2595,8895,4592,1092,1695,1792,3392,9295,2492,8192,8292,9895,8095,2592,8892,6195,6295,1692,9292,5095,9095,9892,8092,0695,6192,6292,6095,5092,9092,1595,0692,6092,5395,1592,8595,3095,6395,5392,9595,8592,7295,3092,6392,2195,7895,5695,9592,7292,2192,7892,6695,5692,0195,4695,6692,2695,9495,0192,4692,0595,1395,5795,6895,2692,9492,0592,1392,6795,5792,6892,7595,8395,6792,3495,5195,9195,9395,7592,8392,2995,0495,3492,5192,9192,9392,0492,2992,5595,8695,1495,9695,6595,5592,8692,7095,7795,1492,9692,6592,8495,7092,7792,5495,8492,7195,7395,6495,5492,7192,7392,6492,4995,7695,4992,7692,3995,0995,7495,3992,0992,7492,1995,1992,8995,5995,9995,8992,6995,5992,9992,6992,7995,7992"
2025-03-16,365,200,2,2,0.5,top3,top3,True,False,0.0,0,1.0,1.0,1.0,105,0,0,,"4295,2095,4292,2092,2295,4895,2292,4795,4892,2795,0295,3895,4792,2792,0292,3892,4095,0395,4092,0895,0392,3195,3795,0095,4395,0892,3192,3792,1895,2895,0092,4392,3295,2892,1892,3292,5295,8795,5895,3595,5292,8792,0795,1295,4195,1195,2395,3695,9795,5892,3592,8295,4495,0792,1292,4192,8195,2495,2392,1192,4595,8895,3692,9792,1095,1795,3395,8292,2595,4492,8192,9295,2492,8095,4592,8892,1092,1695,1792,3392,2592,9895,6295,9292,8092,6195,1692,5095,9095,9892,6292,0695,6192,6095,5092,9092,1595,0692,7295,6092,8595,5395,1592,7895,7292,3095,8592,6395,5392,7892,9595,2195,2995,3092,6392,5695,9592,2192,2992,6695,5692,0195,4695,2695,6692,9495,0192,4692,0595,7595,2692,1395,5795,6895,9492,8395,8995,7592,0592,1392,6795,5792,6892,8392,8992,6792,3495,5195,9195,9395,0495,8695,3492,5192,9192,9392,7095,7795,4995,0492,5595,8692,1495,7092,7792,9695,4992,6595,5592,8495,3995,1492,9692,6592,0995,7195,7395,7995,8492,3992,5495,7992,7192,7392,0992,1995,6495,5492,7695,1992,6492,7692,5995,9995,7495,6995,5992,9992,7492,6992"
2025-03-19,365,200,2,2,0.5,top3,top3,True,False,0.0,0,1.0,1.0,1.0,108,0,0,,"4295,2095,4292,2092,2295,4895,2292,4795,4892,3895,2795,0295,4792,3892,2792,0292,4095,0395,3195,4092,3795,0895,0392,3192,3695,0095,4395,3792,0892,3692,5295,1895,2895,3295,0092,4392,5895,5292,2892,1892,3292,8795,5892,3595,4195,1195,8792,0795,1295,3592,2395,4192,8195,9795,8295,1192,4495,0792,1292,1695,3395,2495,2392,4595,8192,8895,9792,1095,1795,8292,5695,2595,4492,1692,3392,9295,2492,5095,8095,4592,8892,1092,1792,5692,0695,2592,6195,9895,6295,9292,5092,8092,0692,5195,9095,6192,9892,6292,5395,6095,5192,9092,1595,5392,7295,6092,8595,1592,3095,7895,7292,8592,6395,2195,3092,7892,9595,6695,2995,6392,4695,2192,2695,9592,6692,2992,0195,4692,2692,5795,0192,9495,5792,0595,7595,1395,6895,9492,8395,8995,0592,7592,1392,6795,6892,8695,9195,8392,8992,3495,6792,5595,9395,8692,9192,0495,3492,9695,5592,9392,7095,7795,4995,0492,9692,1495,7092,7792,4992,6595,3995,5495,8495,7195,1492,6592,0995,7395,7995,3992,5492,8492,7192,7695,7992,0992,7392,7692,1995,6495,5995,1992,6492,5992,9995,7495,6995,9992,7492,6992"
2025-03-22,365,200,2,2,0.5,top3,top3,True,False,0.0,0,1.0,1.0,1.0,111,0,0,,"4295,4895,4292,2095,4892,2092,2295,3895,4795,2292,0295,2795,3892,4792,0292,2792,0395,4095,3195,0392,0895,4092,3795,3192,4395,3695,0892,0095,3792,4392,3395,3692,1895,2895,3295,0092,5295,5895,3392,1892,2892,3292,5292,5892,3595,8795,4195,4495,0795,3592,1195,2395,8792,1295,4192,2495,4492,8195,0792,9795,8295,1192,2392,1292,1695,8895,4595,2492,8192,9792,1095,1795,8292,5695,2595,1692,8892,4592,9295,0695,5095,8095,1092,1792,9895,5692,2592,6195,6295,9292,0692,5092,8092,9892,5195,5395,9095,6192,6292,0495,6095,5192,5392,9092,1595,7295,0492,6092,8595,3095,7895,1592,6395,7292,8592,3092,7892,2195,6392,9595,4695,6695,2995,2192,0195,2695,9592,6692,4692,2992,9495,0192,2692,5795,9492,0595,1395,5792,7595,6895,8395,3495,0592,1392,8995,7592,6892,6795,8392,3492,8695,9195,9395,8992,6792,5595,8692,9192,9392,9695,5592,1495,4995,7095,7795,5495,8495,9692,1492,4992,3995,7092,7792,6595,5492,8492,7195,7395,0995,3992,6592,7995,7192,7392,0992,7695,6495,7992,7692,1995,6492,5995,1992,7495,5992,9995,7492,6995,9992,6992"
2025-03-23,365,200,2,2,0.5,top3,top3,True,False,0.0,0,1.0,1.0,1.0,114,0,0,,"4295,4895,4795,4292,4892,2095,4792,2092,2295,2795,3895,2292,0295,2792,3892,0292,4095,0395,3795,4092,3195,0392,0895,4395,3792,3192,4495,3695,0892,4392,0095,4492,3395,3692,1895,2895,3295,0092,5295,5895,3392,1892,2892,3292,8795,5292,4195,0795,5892,3595,8792,2495,4192,0792,9795,3592,1195,2395,1295,2492,4595,8195,9792,8295,2392,1192,1795,1292,1695,8895,4592,8192,1095,8292,5695,1792,2595,6195,1692,8892,6295,9295,0695,5095,8095,1092,9895,5692,2592,6192,6795,6292,9292,0692,5092,8092,9892,5195,5395,0495,6095,9095,6792,5192,5392,0492,6092,9092,1595,6395,7295,8595,3095,7895,1592,6392,7292,6695,8592,3092,4695,7892,2195,9595,6692,2995,4692,2192,9495,0195,2695,9592,2992,5795,9492,0192,2692,5792,6895,3495,0595,1395,7595,6892,8395,3492,0592,1392,8995,7592,8392,8695,9195,9395,8992,5595,1495,8692,4995,9192,9392,7795,5495,8495,9695,5592,1492,7095,4992,7792,6595,5492,8492,9692,3995,6495,7092,6592,7195,7395,0995,3992,6492,7995,7192,7392,0992,7695,7992,7692,1995,7495,5995,1992,7492,5992,6995,9995,6992,9992"
2025-03-26,365,200,2,2,0.5,top3,top3,True,False,0.0,0,1.0,1.0,1.0,117,1,1,6969,"4295,4895,4795,2095,4269,4869,4769,2069,2295,2795,4395,3895,2269,0295,0395,2769,4369,4095,3869,0269,0369,4069,3795,3195,0895,2395,4495,0095,3769,3395,3695,3169,0869,2369,2895,4469,0069,1895,3295,3369,3669,5295,5895,2869,8795,4195,1869,3269,5269,0795,3595,2495,5869,8769,4169,9795,1195,0769,1295,3569,4595,2469,8195,8295,1795,9769,1695,8895,1169,1095,1269,2595,4569,5695,8169,5095,8095,8269,6195,1769,6295,9295,0695,1669,8869,1069,9895,2569,5395,6795,5669,5069,8069,6169,6095,9095,6269,9269,0669,5195,0495,9869,5369,7295,6769,6395,7895,6069,9069,5169,0469,1595,3095,7095,7269,6369,8595,7869,1569,4695,6695,2195,3069,7069,8569,2995,9595,2695,4669,6669,2169,9495,0195,2969,9569,5795,2669,1395,7595,9469,0169,6895,5769,8395,3495,0595,1369,7569,6869,8369,3469,0569,9395,8995,7795,8695,9195,9369,8969,5595,1495,4995,7769,7395,8669,5495,8495,9695,9169,5569,1469,4969,6595,7195,7369,5469,8469,9669,3995,7995,6495,6569,7695,7169,0995,3969,7969,6469,7669,0969,7495,1995,7469,5995,1969,5969,6995,9995,6969,9969"
2025-03-29,365,200,2,2,0.5,top3,top3,True,False,0.0,0,1.0,1.0,1.0,120,0,0,,"4269,4869,4228,2069,4769,4828,2028,4728,2269,4369,2228,3869,2769,4328,3828,2728,0369,0269,4069,0328,0228,4028,3769,3169,2369,3728,3128,0869,3369,2328,0069,4469,0828,3328,3669,0028,4428,3628,2869,3269,1869,2828,3228,5269,3069,1828,5869,5228,3028,8769,4169,5828,3569,8728,0769,4128,2469,3528,0728,2428,9769,1169,1269,4569,9728,1128,8169,1228,4528,8269,1069,1769,8128,1669,8869,6169,8228,1028,1728,2569,6269,5069,8069,1628,8828,5669,6128,2528,6228,5028,8028,6069,6769,9269,5628,0669,5369,9869,6028,6728,9228,0628,5328,9069,6369,9828,7269,9028,7869,6328,7228,5169,0469,7069,7828,5128,0428,7028,7369,1569,7328,2969,1528,6669,8569,2928,6628,8528,4669,2169,4628,2128,9569,9528,2669,9469,0169,7569,2628,5769,9428,0128,7528,1369,6869,5728,1328,8369,6828,3469,8969,8328,0569,3428,8928,6969,0528,9369,7769,6928,4969,9328,7728,4928,8669,7969,9169,8628,7928,5569,9128,1469,3969,7169,5528,1428,3928,6569,5469,8469,9669,7128,6528,5428,8428,9628,0969,6469,7669,0928,6428,7628,7469,1969,7428,1928,5969,5928,9969,9928"
2025-03-30,365,200,2,2,0.5,top3,top3,True,False,0.0,0,1.0,1.0,1.0,123,0,0,,"4869,4269,4895,4295,2069,4769,2095,4795,2269,3869,4369,2295,3895,2769,4395,2795,0369,0269,4069,0395,0295,4095,3769,0869,3169,3795,2369,0895,3195,3369,2395,0069,3395,4469,3669,0095,4495,3695,2869,1869,8869,2895,3269,1895,8895,5869,3295,5269,3069,8769,5895,3569,5295,3095,8795,3595,4169,7869,4195,0769,2469,7895,0795,2495,4569,9769,1169,8169,4595,1269,8269,9795,1195,8195,6169,1295,8295,2569,6269,1069,1769,8069,6195,1669,2595,6295,1095,1795,8095,5069,6069,6769,1695,5669,5095,6095,6795,9869,5695,7269,9269,0669,5369,6369,9895,7295,9295,0695,5395,6395,7069,9069,7095,9095,5169,0469,7369,5195,0495,7395,1569,8569,1595,8595,6569,6669,6595,6695,2969,2995,7569,9569,4669,2169,4695,7595,9595,2195,6869,2669,6895,9469,0169,2695,9495,5769,0195,1369,8369,5795,1395,8395,8969,0569,8995,3469,0595,6969,7769,3495,6995,7795,9369,9395,4969,7969,8669,7995,4995,8695,5569,7169,9169,5595,7195,9195,1469,3969,8469,1495,3995,8495,5469,6469,7669,9669,5495,6495,7695,9695,0969,0995,7469,7495,1969,1995,5969,5995,9969,9995"
